9.430506209997400191e-01 9.446791843469537486e-01 9.354180046106919111e-01
9.441206294386538245e-01 9.472318538272719302e-01 9.424457498957931056e-01
9.451847777578248344e-01 9.477875497974281860e-01 9.432196730799373707e-01
9.466177483337928633e-01 9.485769060860989033e-01 9.435493760165775123e-01
9.466965613578918193e-01 9.486906491176272382e-01 9.458317479718831855e-01
9.475106689248109504e-01 9.504406903476940727e-01 9.460500994327156743e-01
9.477757515473080874e-01 9.504762013850577285e-01 9.459843436804542538e-01
9.476658502703732001e-01 9.505061746045331272e-01 9.460982776183060050e-01
