9.701609665289825379e-01 9.758688068168194230e-01 9.578278203076657782e-01 9.808516872947947718e-01 9.741496317057086740e-01 9.713819455348224885e-01 9.838734757684247656e-01 9.506423110963210243e-01 9.689098434175914543e-01 9.690862928786038166e-01 9.653429264676733901e-01 9.677701868299510846e-01 9.808799201298433745e-01 9.755765368912515667e-01 9.831861248162366840e-01 9.804551059629342813e-01 9.803764987504790529e-01 9.729386197268105052e-01 9.775241297920328476e-01 9.691753147063645324e-01 9.756320906676237970e-01 9.802599466206329826e-01 9.743154431356904066e-01 9.747794039632207141e-01 9.777149780958166447e-01 9.606161583024893647e-01 9.786026643707534944e-01 9.654297823033026749e-01 9.775242766134453198e-01 9.755128249313250732e-01 9.771815904130510821e-01 9.704385154938099944e-01 9.799910138897539591e-01 9.800087102769974301e-01 9.703093387322815344e-01 9.763135766932232729e-01 9.705201516541752671e-01 9.782347428174799076e-01 9.765698379761058590e-01 9.779700539824754957e-01 9.660507489598033626e-01 9.786561262657915705e-01 9.806219809015795930e-01 9.656467998035784817e-01 9.835969795565766560e-01 9.544930107758294868e-01 9.818654513279053697e-01 9.826272223666515648e-01 9.825835608840203239e-01 9.789984991938883718e-01 9.761663865005557605e-01 9.804099961259387097e-01 9.722243284784637396e-01 9.820040497443933702e-01 9.656643753090466964e-01 9.680950780106102327e-01 9.796124328145721094e-01 9.678180575534077734e-01 9.703358194114545254e-01 9.608076522334381142e-01 9.818270672212388028e-01 9.743271225705736338e-01 9.798852969072471275e-01 9.823520748866227947e-01 9.755309666013779468e-01 9.842964335834903933e-01 9.734903146281912445e-01 9.870321224710398855e-01 9.675137912825255704e-01 9.728762153698945481e-01 9.758400798255102426e-01 9.818560729260200626e-01 9.651055484137137652e-01 9.743843478890836796e-01 9.725853221090321465e-01 9.736107882139036773e-01 9.766986631637394334e-01 9.753090544365560222e-01 9.590285700861346241e-01 9.644698334532735284e-01 9.847457870741792574e-01 9.700916194282258598e-01 9.792476740358864173e-01 9.635177143491684415e-01 9.745005299569428070e-01 9.855235483781489281e-01 9.875158087664464013e-01 9.718107592389368943e-01 9.618450082225504794e-01 9.768218163025199630e-01 9.696354324294582661e-01 9.761964491407426614e-01 9.717288923200150252e-01 9.736560557222134760e-01 9.717010229935680865e-01 9.716052527638170400e-01 9.714567723314874170e-01 9.727703409458711148e-01 9.718887325534846244e-01 9.844244512827000637e-01
9.789194727672533292e-01 9.758172813453754868e-01 9.671543233551167518e-01 9.670943206775051149e-01 9.739814188252527982e-01 9.743649700520010670e-01 9.830453891321024873e-01 9.744092202271494862e-01 9.712894219061082302e-01 9.734425397669834723e-01 9.730558637028787761e-01 9.766733007558034974e-01 9.759939122694191171e-01 9.760292790038300748e-01 9.840857899871316983e-01 9.652413181400538722e-01 9.797203268235762375e-01 9.744008407397094507e-01 9.735965941690643000e-01 9.783538315261656182e-01 9.734653834233343295e-01 9.708691758045572273e-01 9.794508130972847670e-01 9.749405640049634281e-01 9.679221873542191990e-01 9.677088047004962501e-01 9.810147425116062525e-01 9.710997838058199605e-01 9.789466073976069715e-01 9.799084597240061978e-01 9.687294123596468243e-01 9.752934534437137648e-01 9.799348243213819032e-01 9.781176737079330108e-01 9.762408619982523295e-01 9.783901847293619003e-01 9.755667052773492331e-01 9.769505898664113674e-01 9.725777525712517857e-01 9.737126066338284147e-01 9.712490913292355366e-01 9.798793221195122305e-01 9.783030048333407613e-01 9.728998937269069947e-01 9.759094607758749262e-01 9.666992141271366634e-01 9.788773156122004826e-01 9.734846413101351237e-01 9.767279376778653655e-01 9.738394395367655498e-01 9.789845436648874077e-01 9.847769098238571273e-01 9.755954225938611168e-01 9.753559066317107895e-01 9.773629183731953329e-01 9.748726086635112198e-01 9.767412524444953892e-01 9.711500312658202239e-01 9.759875514356518567e-01 9.653838776492787987e-01 9.821084714249190828e-01 9.806564777147747103e-01 9.792742759245167683e-01 9.813071861631466053e-01 9.702005650969247608e-01 9.791616950079776727e-01 9.734742999777058481e-01 9.842760794986957773e-01 9.745755227355208383e-01 9.760005227205355016e-01 9.754302677844218783e-01 9.721909800503353294e-01 9.770169799137156108e-01 9.807680473220020678e-01 9.758539603232943005e-01 9.739559465633875757e-01 9.772967030120508491e-01 9.746565717978177279e-01 9.635859194732465660e-01 9.712822601711758042e-01 9.803189086412363862e-01 9.699122471405302592e-01 9.832369262935202192e-01 9.739144615519291781e-01 9.773054914946275318e-01 9.805873330544329081e-01 9.854843691621655299e-01 9.774178677527110004e-01 9.696151120549070246e-01 9.659188573523417309e-01 9.700688503200375346e-01 9.778116133133167853e-01 9.715427271788558139e-01 9.705738045331806507e-01 9.783993186668434872e-01 9.763937325397583633e-01 9.748702459902501838e-01 9.801019578059187998e-01 9.802112628533279359e-01 9.773610890388483297e-01
9.810580431851333438e-01 9.718502186204233118e-01 9.750884188023164478e-01 9.663608216894225000e-01 9.716422256041423733e-01 9.687905188564237546e-01 9.741717185036415927e-01 9.751234221027417215e-01 9.690747744188823454e-01 9.721063506163540868e-01 9.733376068163094308e-01 9.724297428904953300e-01 9.734734535980835712e-01 9.801195138264523488e-01 9.775370595623978920e-01 9.683961317055920226e-01 9.748783595229556509e-01 9.770021803812835026e-01 9.701285338289027393e-01 9.737524304682743104e-01 9.751023197268843257e-01 9.711041416182046859e-01 9.693328872322301004e-01 9.797625704616543807e-01 9.640568168908405511e-01 9.696940848199088192e-01 9.748419906474432572e-01 9.731087656425305710e-01 9.780899113867286276e-01 9.790102650088071679e-01 9.702374602698017325e-01 9.756605150932813331e-01 9.652733855438366817e-01 9.692559701509723125e-01 9.725341657111021831e-01 9.756797923858275823e-01 9.759378072256363890e-01 9.799594840102590076e-01 9.721638005688381101e-01 9.734502896638425051e-01 9.676764218801942041e-01 9.795899743943071725e-01 9.664854186317792806e-01 9.705401988817117243e-01 9.787542139644898054e-01 9.654758545502629685e-01 9.777436940948486255e-01 9.734336770264914174e-01 9.716829151263982611e-01 9.723562786228553412e-01 9.788104292571130349e-01 9.763032427786146883e-01 9.732225046051256045e-01 9.750247463363421740e-01 9.729132557913163781e-01 9.737141011305644467e-01 9.794066740097780999e-01 9.726756393102130582e-01 9.720036022651633578e-01 9.701612391056407825e-01 9.787289592521886128e-01 9.776372150549739182e-01 9.769240020016184411e-01 9.749670628902926683e-01 9.683858658385617879e-01 9.758303367313718724e-01 9.708088022418711605e-01 9.788610670362970501e-01 9.698489506766220236e-01 9.704766328880236603e-01 9.751653124175347909e-01 9.681930271619975104e-01 9.776222494510794503e-01 9.734188414135104273e-01 9.773090717635355418e-01 9.657983968539772812e-01 9.759593794856963322e-01 9.747220307576259790e-01 9.723495910533719311e-01 9.671518010250913511e-01 9.757008876244386286e-01 9.703981352408022065e-01 9.824452219647178408e-01 9.748717637424655358e-01 9.756209958569694862e-01 9.791672395445426558e-01 9.819049982667845677e-01 9.669395268759967133e-01 9.681248273231795043e-01 9.694117908940378392e-01 9.667915755678252454e-01 9.772100365713571879e-01 9.718011928269061350e-01 9.686068517405808098e-01 9.773660140630857640e-01 9.750150475571194297e-01 9.753114791212272872e-01 9.725819140814236929e-01 9.716362052759075496e-01 9.782726417234515193e-01
9.783543050552594433e-01 9.731680733775148751e-01 9.727748961967819241e-01 9.656524830060584375e-01 9.708174669657628764e-01 9.682430873487207768e-01 9.728914174299160278e-01 9.755457387921058210e-01 9.677646502867089939e-01 9.699021341723779166e-01 9.719935049030247187e-01 9.749649670054564288e-01 9.672913914439428273e-01 9.760276483003830217e-01 9.742944526723672505e-01 9.696440992639494549e-01 9.676777477160005692e-01 9.720400980702891269e-01 9.642177106871927528e-01 9.716425767880569886e-01 9.726595990724329344e-01 9.681951503670623849e-01 9.717880890338650435e-01 9.756742401276539134e-01 9.646240878528031804e-01 9.691041171452767777e-01 9.745441347441695656e-01 9.741981504183890861e-01 9.735763593698338880e-01 9.762269457824563901e-01 9.705474326375529426e-01 9.758973698796691298e-01 9.709020301867251623e-01 9.711756760763090579e-01 9.683498839898693200e-01 9.778332848778927833e-01 9.711755162634473360e-01 9.742752497648100585e-01 9.707939970258367968e-01 9.724372326482936257e-01 9.692057031267846678e-01 9.773497778332160824e-01 9.630509664133084513e-01 9.660215099745352862e-01 9.754373832101116415e-01 9.634747587760250642e-01 9.764051139789663436e-01 9.614189438627406270e-01 9.717292328358388964e-01 9.683800599146453747e-01 9.771112196074258627e-01 9.694828122480189103e-01 9.713879827019333835e-01 9.715765007460396285e-01 9.711121428827275137e-01 9.706638814015823291e-01 9.771537672637397032e-01 9.636142793358433156e-01 9.708048939145850209e-01 9.731254923971560666e-01 9.772216247990572757e-01 9.753302648226532812e-01 9.723977104433729757e-01 9.709456840804537858e-01 9.706886567816191969e-01 9.745532224282755784e-01 9.712651964889890133e-01 9.754379817122603713e-01 9.679739289184589035e-01 9.664513895726344339e-01 9.741238381954391290e-01 9.696582661389754332e-01 9.754071691233977548e-01 9.734732696045472755e-01 9.744706591765399661e-01 9.665304007860708868e-01 9.704763545680232806e-01 9.726617645860173855e-01 9.706823756950332394e-01 9.674291060054486247e-01 9.711747213393966405e-01 9.737473616787336583e-01 9.739411894646552437e-01 9.760374388775131527e-01 9.745394260501900607e-01 9.789354328253291326e-01 9.807232448128304636e-01 9.679780196396755576e-01 9.684637088010534800e-01 9.679266437523256217e-01 9.682974753699562509e-01 9.727850451087893813e-01 9.688457674330646086e-01 9.667689869919259271e-01 9.733930882645510652e-01 9.727209094298870928e-01 9.741629997151121101e-01 9.735551633076107159e-01 9.657742849339413516e-01 9.758899399767020366e-01
9.775743076364353801e-01 9.734347393948569183e-01 9.688378593935542682e-01 9.648540115144631502e-01 9.733211368494293358e-01 9.634726553771795210e-01 9.719050052573521281e-01 9.756926921208004533e-01 9.654806020096563524e-01 9.687856290752534516e-01 9.746006333646451969e-01 9.694725164892520342e-01 9.649656675980829990e-01 9.709399474517502737e-01 9.717804117372860206e-01 9.651686211034569141e-01 9.678680153333492076e-01 9.698832653381947999e-01 9.645863035825369414e-01 9.714759949278983786e-01 9.683250523600365200e-01 9.694414949948225724e-01 9.712971901114894058e-01 9.723626303210026744e-01 9.623010476197488838e-01 9.681321271404015327e-01 9.717047261829158122e-01 9.691650340531711150e-01 9.699590936706748989e-01 9.736945829491240323e-01 9.699293453511295127e-01 9.747645142935760232e-01 9.684225166237943050e-01 9.702352879655700146e-01 9.682073078098303309e-01 9.755015332382238613e-01 9.703796960559577522e-01 9.724022300941114194e-01 9.681153599103792251e-01 9.712036100765498725e-01 9.690035299663415369e-01 9.708722238244197333e-01 9.642378586157629439e-01 9.653713495928866184e-01 9.697919707901017095e-01 9.640038664913571642e-01 9.749587736579534702e-01 9.591087943812965921e-01 9.688143274726591647e-01 9.659301966644802118e-01 9.756256986076181636e-01 9.676663866368777622e-01 9.693716125322336952e-01 9.668562480409600424e-01 9.702301366614811684e-01 9.708340631440702806e-01 9.751428956795756831e-01 9.643705119472923970e-01 9.713650571925646071e-01 9.698605581317271129e-01 9.717184153041240613e-01 9.762214977631783475e-01 9.696127143550691274e-01 9.699859514659304738e-01 9.705167892337683844e-01 9.690704035419315243e-01 9.673420388922439050e-01 9.728175638899219102e-01 9.685314961504168929e-01 9.641857911935730607e-01 9.706953440941992195e-01 9.704413205621761351e-01 9.737588509288468419e-01 9.687069045059906180e-01 9.679749027793538296e-01 9.635429093259817446e-01 9.685660198897300122e-01 9.693425041892891336e-01 9.695865513231651800e-01 9.695025106915082791e-01 9.688897615822380516e-01 9.718624679169409752e-01 9.737756511266261183e-01 9.738838548070893886e-01 9.703674870001215425e-01 9.773555301206809931e-01 9.727461633767325866e-01 9.688607441437944168e-01 9.674428759104669595e-01 9.670314057423304854e-01 9.691842176870981707e-01 9.708008404011611026e-01 9.665027144147368965e-01 9.631204332415322922e-01 9.703475985789394853e-01 9.704656204383266260e-01 9.741070883088636112e-01 9.719952923755923457e-01 9.651581461552989349e-01 9.741136136375156962e-01
9.740637909645182280e-01 9.705758376027449064e-01 9.669872552994027703e-01 9.652753174888396570e-01 9.716524452846660997e-01 9.637723523657992786e-01 9.703473276238743228e-01 9.714453147917149201e-01 9.661034510682574572e-01 9.647994773925561152e-01 9.736170321789021642e-01 9.655399074118182767e-01 9.611117938210284040e-01 9.701009713359735054e-01 9.721026966208937692e-01 9.657704314487572939e-01 9.664056749184746220e-01 9.689777772052765581e-01 9.632849502248141960e-01 9.708774267822533055e-01 9.659964451819381681e-01 9.658235998819267865e-01 9.668558290155708779e-01 9.691005331621762586e-01 9.639082442222148828e-01 9.683131332751472309e-01 9.682701661238339863e-01 9.693995513036890443e-01 9.707171653183045423e-01 9.695477765533534464e-01 9.679808501571087742e-01 9.712001054763546026e-01 9.692058549562093672e-01 9.655069672272804659e-01 9.674527686605232102e-01 9.715614127329595950e-01 9.695347936171317960e-01 9.696470547785587257e-01 9.632914579731666205e-01 9.692188683843130370e-01 9.669139928676057094e-01 9.659550712484539225e-01 9.625807736381696289e-01 9.632176532925194046e-01 9.711540153026361200e-01 9.622735776436811550e-01 9.706032911761316440e-01 9.606561393401452653e-01 9.643405214595253128e-01 9.631466722410007009e-01 9.695564789870404487e-01 9.680255872282018670e-01 9.675649878918179958e-01 9.677706913612599271e-01 9.686493546433081470e-01 9.704103657945152284e-01 9.722303357388926148e-01 9.658103600042352577e-01 9.713997133354290714e-01 9.654597264267312795e-01 9.705380812800796786e-01 9.763479920738613593e-01 9.651814128713948060e-01 9.691712051283066787e-01 9.697481700713768138e-01 9.689219646206501668e-01 9.628534170110873980e-01 9.723839194776551231e-01 9.677513283037854075e-01 9.623839538321280473e-01 9.708535620930429655e-01 9.675463856951808106e-01 9.716711853911781382e-01 9.635198379956521064e-01 9.679383397673961831e-01 9.636360387637243896e-01 9.659317003922281986e-01 9.649136739341992453e-01 9.668489107177742348e-01 9.680591952755431828e-01 9.660826356448368735e-01 9.708697324014603502e-01 9.688300457245478947e-01 9.715164277069615606e-01 9.697649008908499901e-01 9.768810970892349843e-01 9.681986083134931365e-01 9.649445281125192952e-01 9.640112781032117439e-01 9.670587023274479499e-01 9.669324051880605619e-01 9.644231936294190843e-01 9.657250381252079352e-01 9.610077865495029181e-01 9.686833618373847932e-01 9.650415840958560532e-01 9.711517291079941883e-01 9.693372672712280425e-01 9.633594362274972012e-01 9.702586930808548837e-01
9.699727954926882223e-01 9.687460974294032079e-01 9.670690549367860767e-01 9.613224406318242599e-01 9.721639594066351364e-01 9.616352136184637134e-01 9.702708675359980051e-01 9.672663507538714622e-01 9.652918290463936568e-01 9.671432027558755085e-01 9.694333580742213741e-01 9.651355860772812267e-01 9.622047268840895340e-01 9.678762608654636335e-01 9.704272794352399867e-01 9.625385551798961714e-01 9.638716843430442660e-01 9.661757298119141302e-01 9.627853446770646695e-01 9.685587497858237915e-01 9.673361575625030184e-01 9.631269789627820987e-01 9.671858063152741769e-01 9.673758789515005674e-01 9.648012677139488069e-01 9.632469267435105342e-01 9.649877558734634153e-01 9.656007295995572282e-01 9.674283247530433005e-01 9.668730248135078975e-01 9.681246870055020270e-01 9.673400297705214701e-01 9.675841800862290398e-01 9.649628364106874745e-01 9.642987769594137948e-01 9.683594193605136180e-01 9.685963990357230324e-01 9.676141190789661062e-01 9.650120006557851848e-01 9.671850349383155354e-01 9.626884725940225707e-01 9.653867373355125014e-01 9.643614189490475885e-01 9.638950196886988397e-01 9.670175500599462737e-01 9.624773858799395843e-01 9.692610238903562880e-01 9.614772787467064097e-01 9.647251966106625831e-01 9.652996502642255949e-01 9.668468423062882566e-01 9.677738695892224019e-01 9.652378479661144484e-01 9.674538684361745355e-01 9.658748651683314312e-01 9.655560878078353060e-01 9.681454218003489043e-01 9.647970393324054594e-01 9.705780548086554438e-01 9.655859954462020500e-01 9.671673852576396779e-01 9.741231860873098558e-01 9.640590651764099350e-01 9.656187939952429744e-01 9.681759558618141526e-01 9.673968522855452834e-01 9.628542249040146217e-01 9.678621666696255454e-01 9.689906083177636242e-01 9.650941332261175898e-01 9.690227114328825442e-01 9.666610312838216368e-01 9.672820669951903705e-01 9.640135983882124338e-01 9.655437686223747873e-01 9.622466154274117445e-01 9.664490095141665682e-01 9.617992799884745869e-01 9.685548701080417544e-01 9.689995840138561078e-01 9.646704858432565421e-01 9.700639653823581732e-01 9.675016648533202313e-01 9.673772313584356741e-01 9.693101797543166587e-01 9.706952938727031466e-01 9.629056767498687108e-01 9.641169479779385654e-01 9.621746856270102510e-01 9.642653343800362542e-01 9.642025516031045296e-01 9.632205087927457887e-01 9.587087636707679605e-01 9.612808448309626552e-01 9.648740406680164083e-01 9.634429485618525302e-01 9.677384881470054712e-01 9.654983301440499543e-01 9.638372751419728157e-01 9.673947761886437791e-01
9.684981914443812068e-01 9.650518572165885933e-01 9.659595783333276842e-01 9.618626770559629557e-01 9.689309525819435054e-01 9.620847231664553245e-01 9.677422107173078158e-01 9.639397193322571944e-01 9.630537598743731387e-01 9.641959942577961185e-01 9.640835926721554872e-01 9.649758540589659095e-01 9.609611509788316130e-01 9.663383634624180818e-01 9.663417392906656911e-01 9.630278044750538724e-01 9.614340751246699401e-01 9.656623895947606950e-01 9.627732022750148388e-01 9.680147400627917564e-01 9.636648276154069492e-01 9.621149269628579415e-01 9.661616110755093523e-01 9.653833046936077800e-01 9.640811155163705459e-01 9.637479810063698249e-01 9.636960842923359971e-01 9.644746654317154499e-01 9.654533643520497588e-01 9.606282898616773647e-01 9.649368710096514201e-01 9.646392378403185752e-01 9.653891547284980668e-01 9.635545095136301974e-01 9.593813113185154506e-01 9.637625514918090053e-01 9.649334161199654147e-01 9.656611156372929550e-01 9.638896201245180650e-01 9.642400051866945043e-01 9.633739033183106315e-01 9.621463992142150756e-01 9.616975794419970747e-01 9.641853017856459873e-01 9.635034900589904971e-01 9.641041847001249332e-01 9.662882847248028817e-01 9.610327493088305362e-01 9.635371260955428729e-01 9.644395049062072234e-01 9.646573440449716097e-01 9.636148152626897723e-01 9.615574484389709520e-01 9.625352572425560638e-01 9.646822553169119852e-01 9.625323518468209549e-01 9.641131380296686926e-01 9.646377328017691211e-01 9.684909444262380651e-01 9.627745101162511476e-01 9.648961912067079982e-01 9.695161890777013181e-01 9.626457062196891457e-01 9.642997695678421355e-01 9.649428017431258553e-01 9.662165599473158117e-01 9.619098459828585579e-01 9.672067891704856368e-01 9.638133631918456290e-01 9.634448611880774838e-01 9.661792006709922775e-01 9.663311223797346194e-01 9.645955111111607083e-01 9.616481129654756987e-01 9.610244744925487970e-01 9.611618521321749764e-01 9.641319198885421882e-01 9.620094134122236795e-01 9.670944636467312394e-01 9.661110281331186656e-01 9.649184555524162876e-01 9.676462174041731146e-01 9.662773926973230454e-01 9.641153594286411277e-01 9.654880592432640851e-01 9.672519676284362378e-01 9.602482109898393681e-01 9.636302191048105037e-01 9.641599408443520813e-01 9.627395093154618166e-01 9.605301032035047371e-01 9.635947151413266631e-01 9.600524983000225943e-01 9.587859547733303955e-01 9.613812201639101440e-01 9.620415863360189945e-01 9.670523967400929122e-01 9.651663125596291470e-01 9.639356872810845855e-01 9.652489051658588171e-01
9.621025559082059253e-01 9.643416238371336213e-01 9.623711368519590748e-01 9.595707679816080082e-01 9.677245945616154144e-01 9.626796123392846738e-01 9.649489725039638310e-01 9.634887464364764176e-01 9.631533548929781530e-01 9.610442788841060402e-01 9.636752377229595989e-01 9.639490639200996025e-01 9.618334693725187901e-01 9.645032230739848389e-01 9.625296225766593050e-01 9.623108425070339145e-01 9.609173636473663516e-01 9.644395496486891650e-01 9.626038863853519922e-01 9.668763715880764886e-01 9.594368846619469871e-01 9.607052435067742202e-01 9.639870476963228185e-01 9.641486511595929176e-01 9.628008872480926517e-01 9.618402078101867536e-01 9.613219831234628421e-01 9.608851278161221199e-01 9.629460437635786185e-01 9.634061142933073585e-01 9.639432328936368144e-01 9.632648188506297560e-01 9.653705518488084891e-01 9.620553288430180316e-01 9.598697785505229119e-01 9.623364750570719828e-01 9.635666034052018381e-01 9.645118174270003175e-01 9.621931417319974367e-01 9.619581250884005064e-01 9.607348208134857126e-01 9.619006344178405721e-01 9.620744315841186500e-01 9.646626465896699365e-01 9.600626511261157736e-01 9.603457359695982687e-01 9.649173631385734584e-01 9.610444517959596533e-01 9.630764702035619074e-01 9.649479859872995835e-01 9.635814388441450440e-01 9.633660130398894461e-01 9.608448082478542318e-01 9.596778064807887088e-01 9.615111075927145201e-01 9.598513890337181387e-01 9.613936788991170879e-01 9.623728989873738815e-01 9.657867293816124743e-01 9.632639720616127388e-01 9.627878996488162811e-01 9.680398466920874245e-01 9.621352302453517469e-01 9.609694009813849469e-01 9.621793612667400852e-01 9.624537854389998426e-01 9.602640972467902936e-01 9.653728499837459509e-01 9.611005064564979161e-01 9.605031507379718780e-01 9.628586463191972644e-01 9.642195962499917616e-01 9.624796957221276594e-01 9.602733396689570045e-01 9.584213282742767293e-01 9.608838547484159776e-01 9.613011863088183340e-01 9.599614808410975586e-01 9.666150708934077018e-01 9.645963902353130726e-01 9.602650395460474719e-01 9.639344866292784975e-01 9.637387011701836759e-01 9.625878885006237118e-01 9.627138331696983853e-01 9.632482227435967825e-01 9.601859994221824124e-01 9.611428899649423485e-01 9.635361737084545686e-01 9.624876902164865022e-01 9.616710581777385691e-01 9.620114950949397725e-01 9.595094425077174138e-01 9.599471147192576437e-01 9.638060150412756100e-01 9.622186018250692419e-01 9.654692690115780351e-01 9.615649747390581092e-01 9.617601657320729025e-01 9.635552783524869991e-01
9.616867493348963958e-01 9.623607352989856922e-01 9.613137830120913607e-01 9.597157320373490563e-01 9.652292557808842544e-01 9.618618555880004140e-01 9.620153050470384715e-01 9.635488934147301565e-01 9.622190489916611078e-01 9.591241810702628712e-01 9.642024054305339265e-01 9.616419018540985908e-01 9.601986830326104672e-01 9.613300212216616680e-01 9.611153295973965394e-01 9.625786130090322468e-01 9.614646851745869416e-01 9.619756000182750899e-01 9.597513625292056760e-01 9.624433654411115313e-01 9.594828201171813342e-01 9.590159405759750566e-01 9.622690564527760504e-01 9.638175522117190530e-01 9.629819171133308098e-01 9.598345215773697037e-01 9.597848441219223314e-01 9.601893104876555451e-01 9.608096829062520161e-01 9.614707606273528162e-01 9.613747139023938182e-01 9.604700041104465846e-01 9.629045528550939093e-01 9.616456533264420292e-01 9.591470568226795335e-01 9.619921637414268201e-01 9.595347150925089830e-01 9.634006948033912998e-01 9.597182140623534696e-01 9.611069228834249190e-01 9.585405518622122090e-01 9.606008440555784400e-01 9.601496086029073229e-01 9.639853169059808824e-01 9.590309989565538595e-01 9.600034643096589937e-01 9.606288259374063943e-01 9.607691962320019652e-01 9.611101370059365046e-01 9.612471456710534046e-01 9.611721651279510059e-01 9.613446010968176303e-01 9.625469665469046365e-01 9.582166023559942625e-01 9.624668556735294089e-01 9.592145216889546022e-01 9.602803009357552266e-01 9.611897122846354558e-01 9.630258158096174359e-01 9.609633042043480566e-01 9.613102814993902401e-01 9.638911657793527432e-01 9.611075532703936553e-01 9.588081690743494034e-01 9.608815488104789360e-01 9.616018479877405101e-01 9.618245231677066132e-01 9.646629905476248323e-01 9.607792259989732520e-01 9.606875567736148369e-01 9.612578003457967757e-01 9.621497939074524774e-01 9.604945837827058019e-01 9.590127876179718180e-01 9.602151749581060436e-01 9.599722574630451533e-01 9.610429476442080565e-01 9.578488382105804222e-01 9.617714105551774528e-01 9.590646023278918131e-01 9.597419135429274828e-01 9.629488927459515235e-01 9.614043717385247767e-01 9.616030737131423534e-01 9.624629955019271543e-01 9.590601070546235229e-01 9.606973098251730958e-01 9.585808610343725666e-01 9.630134631314283267e-01 9.619558144414711576e-01 9.608948872134136510e-01 9.613336661047672260e-01 9.588742062100369390e-01 9.594151438259441722e-01 9.601528278118167670e-01 9.616855434539989256e-01 9.641546429847928090e-01 9.604320472177578782e-01 9.603467373064440427e-01 9.607859626683292742e-01
