9.644823114978555711e-01 9.505567604285170002e-01 9.585930541302871699e-01
9.666297389659330719e-01 9.545896467982522005e-01 9.634831528208920304e-01
9.674876171479471765e-01 9.568522442995107680e-01 9.645832711448617536e-01
9.672257538126235454e-01 9.588966668344190980e-01 9.655454738618802768e-01
9.678893617517078107e-01 9.580952391335882945e-01 9.658187434407570215e-01
9.674549874248107306e-01 9.587780864513535395e-01 9.662416999326892686e-01
9.677650077436379394e-01 9.586323577566522314e-01 9.660079243860508758e-01
9.677055808333662190e-01 9.586578303363078035e-01 9.659673895892687545e-01
