9.536550509217077698e-01 9.296157063209445903e-01 9.484359756292191079e-01
9.564526051890406277e-01 9.334298248127304021e-01 9.498864709340046897e-01
9.592834832591442540e-01 9.369005775624752452e-01 9.508225890019106341e-01
9.592900144583460520e-01 9.366300997039058718e-01 9.514952030057041155e-01
9.604484342888611748e-01 9.364692331681276904e-01 9.515753149799540678e-01
9.622359011131316198e-01 9.403944901198826312e-01 9.532706149939370599e-01
9.625443275984280067e-01 9.401169759188713337e-01 9.530996214176827852e-01
9.625312741955004414e-01 9.399990288616216771e-01 9.531832344351645059e-01
